doc_type	doc_id	num	date_str	description	url_metadata	lang
lk_pmd_press_releases	2025-09-02-en-539c86	en-539c86	2025-09-02	First Coconut Seed Production Unit in the North…	https://pmd.gov.lk/news/first-coconut-seed-production-unit-in-the-north-launched-under-presidents-patronage/	en
lk_pmd_press_releases	2025-09-02-en-01253f	en-01253f	2025-09-02	President Launches Series of Development Projects in the…	https://pmd.gov.lk/news/president-launches-series-of-development-projects-in-the-north-for-the-second-consecutive-day/	en
lk_pmd_press_releases	2025-09-01-ta-a061c3	ta-a061c3	2025-09-01	குடிவரவு மற்றும் குடியகல்வுத் திணைக்களத்தின் யாழ்ப்பாண பிராந்திய அலுவலகம் ஜனாதிபதியால்…	https://pmd.gov.lk/ta/%e0%ae%9a%e0%af%86%e0%ae%af%e0%af%8d%e0%ae%a4%e0%ae%bf/%e0%ae%95%e0%af%81%e0%ae%9f%e0%ae%bf%e0%ae%b5%e0%ae%b0%e0%ae%b5%e0%af%81-%e0%ae%ae%e0%ae%b1%e0%af%8d%e0%ae%b1%e0%af%81%e0%ae%ae%e0%af%8d-%e0%ae%95%e0%af%81%e0%ae%9f%e0%ae%bf%e0%ae%af%e0%ae%95%e0%ae%b2/	ta
lk_pmd_press_releases	2025-09-01-ta-6e65dc	ta-6e65dc	2025-09-01	யாழ்ப்பாணம் மயிலிட்டி மீன்பிடி துறைமுக மூன்றாம் கட்ட அபிவிருத்திப் பணிகள்…	https://pmd.gov.lk/ta/%e0%ae%9a%e0%af%86%e0%ae%af%e0%af%8d%e0%ae%a4%e0%ae%bf/%e0%ae%af%e0%ae%be%e0%ae%b4%e0%af%8d%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%be%e0%ae%a3%e0%ae%ae%e0%af%8d-%e0%ae%ae%e0%ae%af%e0%ae%bf%e0%ae%b2%e0%ae%bf%e0%ae%9f%e0%af%8d%e0%ae%9f%e0%ae%bf-%e0%ae%ae%e0%af%80/	ta
lk_pmd_press_releases	2025-09-01-ta-3efd2e	ta-3efd2e	2025-09-01	யாழ்ப்பாண நூலக மின் நூலகத் திட்டம் ஜனாதிபதியின் தலைமையில் ஆரம்பிக்கப்பட்டது	https://pmd.gov.lk/ta/%e0%ae%9a%e0%af%86%e0%ae%af%e0%af%8d%e0%ae%a4%e0%ae%bf/%e0%ae%af%e0%ae%be%e0%ae%b4%e0%af%8d%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%be%e0%ae%a3-%e0%ae%a8%e0%af%82%e0%ae%b2%e0%ae%95-%e0%ae%ae%e0%ae%bf%e0%ae%a9%e0%af%8d-%e0%ae%a8%e0%af%82%e0%ae%b2%e0%ae%95/	ta
lk_pmd_press_releases	2025-09-01-ta-33c952	ta-33c952	2025-09-01	கச்சதீவிற்கு ஜனாதிபதி கண்காணிப்பு விஜயம்	https://pmd.gov.lk/ta/%e0%ae%9a%e0%af%86%e0%ae%af%e0%af%8d%e0%ae%a4%e0%ae%bf/%e0%ae%95%e0%ae%9a%e0%af%8d%e0%ae%9a%e0%ae%a4%e0%af%80%e0%ae%b5%e0%ae%bf%e0%ae%b1%e0%af%8d%e0%ae%95%e0%af%81-%e0%ae%9c%e0%ae%a9%e0%ae%be%e0%ae%a4%e0%ae%bf%e0%ae%aa%e0%ae%a4%e0%ae%bf-%e0%ae%95%e0%ae%a3/	ta
lk_pmd_press_releases	2025-09-01-ta-0ac981	ta-0ac981	2025-09-01	யாழ்ப்பாணம் சர்வதேச கிரிக்கெட் மைதானத்தின் நிர்மாணப் பணிகள் ஜனாதிபதி தலைமையில்…	https://pmd.gov.lk/ta/%e0%ae%9a%e0%af%86%e0%ae%af%e0%af%8d%e0%ae%a4%e0%ae%bf/%e0%ae%af%e0%ae%be%e0%ae%b4%e0%af%8d%e0%ae%aa%e0%af%8d%e0%ae%aa%e0%ae%be%e0%ae%a3%e0%ae%ae%e0%af%8d-%e0%ae%9a%e0%ae%b0%e0%af%8d%e0%ae%b5%e0%ae%a4%e0%af%87%e0%ae%9a-%e0%ae%95%e0%ae%bf%e0%ae%b0%e0%ae%bf/	ta
lk_pmd_press_releases	2025-09-01-si-f8db63	si-f8db63	2025-09-01	ආගමන හා විගමන දෙපාර්තමේන්තුවේ යාපනය ප්‍රාදේශීය කාර්යාලය ජනපති…	https://pmd.gov.lk/si/%e0%b6%b4%e0%b7%94%e0%b7%80%e0%b6%ad%e0%b7%8a/%e0%b6%86%e0%b6%9c%e0%b6%b8%e0%b6%b1-%e0%b7%84%e0%b7%8f-%e0%b7%80%e0%b7%92%e0%b6%9c%e0%b6%b8%e0%b6%b1-%e0%b6%af%e0%b7%99%e0%b6%b4%e0%b7%8f%e0%b6%bb%e0%b7%8a%e0%b6%ad%e0%b6%b8%e0%b7%9a%e0%b6%b1/	si
lk_pmd_press_releases	2025-09-01-si-c2b213	si-c2b213	2025-09-01	ජනපති කච්චතිව් දූපතේ නිරීක්ෂණ චාරිකාවක	https://pmd.gov.lk/si/%e0%b6%b4%e0%b7%94%e0%b7%80%e0%b6%ad%e0%b7%8a/%e0%b6%a2%e0%b6%b1%e0%b6%b4%e0%b6%ad%e0%b7%92-%e0%b6%9a%e0%b6%a0%e0%b7%8a%e0%b6%a0%e0%b6%ad%e0%b7%92%e0%b7%80%e0%b7%8a-%e0%b6%af%e0%b7%96%e0%b6%b4%e0%b6%ad%e0%b7%9a-%e0%b6%b1%e0%b7%92%e0%b6%bb/	si
lk_pmd_press_releases	2025-09-01-si-4646ef	si-4646ef	2025-09-01	රාජ්‍ය ආයතන තුළ සංවිධිත බව පවත්වා ගැනීම සඳහා…	https://pmd.gov.lk/si/%e0%b6%b4%e0%b7%94%e0%b7%80%e0%b6%ad%e0%b7%8a/%e0%b6%bb%e0%b7%8f%e0%b6%a2%e0%b7%8a%e0%b6%ba-%e0%b6%86%e0%b6%ba%e0%b6%ad%e0%b6%b1-%e0%b6%ad%e0%b7%94%e0%b7%85-%e0%b7%83%e0%b6%82%e0%b7%80%e0%b7%92%e0%b6%b0%e0%b7%92%e0%b6%ad-%e0%b6%b6-2/	si
lk_pmd_press_releases	2025-09-01-si-3a28e1	si-3a28e1	2025-09-01	යාපනය පුස්තකාලයේ ඊ- පුස්තකාල වැඩසටහන ජනපති ප්‍රධානත්වයෙන් ඇරඹේ	https://pmd.gov.lk/si/%e0%b6%b4%e0%b7%94%e0%b7%80%e0%b6%ad%e0%b7%8a/%e0%b6%ba%e0%b7%8f%e0%b6%b4%e0%b6%b1%e0%b6%ba-%e0%b6%b4%e0%b7%94%e0%b7%83%e0%b7%8a%e0%b6%ad%e0%b6%9a%e0%b7%8f%e0%b6%bd%e0%b6%ba%e0%b7%9a-%e0%b6%8a-%e0%b6%b4%e0%b7%94%e0%b7%83%e0%b7%8a%e0%b6%ad/	si
lk_pmd_press_releases	2025-09-01-si-3519f7	si-3519f7	2025-09-01	ජනපති අද යාපනයේ	https://pmd.gov.lk/si/%e0%b6%b4%e0%b7%94%e0%b7%80%e0%b6%ad%e0%b7%8a/%e0%b6%a2%e0%b6%b1%e0%b6%b4%e0%b6%ad%e0%b7%92-%e0%b6%85%e0%b6%af-%e0%b6%ba%e0%b7%8f%e0%b6%b4%e0%b6%b1%e0%b6%ba%e0%b7%9a/	si
lk_pmd_press_releases	2025-09-01-si-348b0e	si-348b0e	2025-09-01	යාපනය මයිලිඩ්ඩි ධීවර වරාය සංවර්ධනය කිරීමේ තුන්වන අදියර…	https://pmd.gov.lk/si/%e0%b6%b4%e0%b7%94%e0%b7%80%e0%b6%ad%e0%b7%8a/%e0%b6%ba%e0%b7%8f%e0%b6%b4%e0%b6%b1%e0%b6%ba-%e0%b6%b8%e0%b6%ba%e0%b7%92%e0%b6%bd%e0%b7%92%e0%b6%a9%e0%b7%8a%e0%b6%a9%e0%b7%92-%e0%b6%b0%e0%b7%93%e0%b7%80%e0%b6%bb-%e0%b7%80%e0%b6%bb%e0%b7%8f/	si
lk_pmd_press_releases	2025-09-01-si-1e6bc9	si-1e6bc9	2025-09-01	යාපනය ජාත්‍යන්තර ක්‍රිකට් ක්‍රීඩාංගණයේ ඉදිකිරීම් ජනපති ප්‍රධානත්වයෙන් ඇරඹේ	https://pmd.gov.lk/si/%e0%b6%b4%e0%b7%94%e0%b7%80%e0%b6%ad%e0%b7%8a/%e0%b6%ba%e0%b7%8f%e0%b6%b4%e0%b6%b1%e0%b6%ba-%e0%b6%a2%e0%b7%8f%e0%b6%ad%e0%b7%8a%e0%b6%ba%e0%b6%b1%e0%b7%8a%e0%b6%ad%e0%b6%bb-%e0%b6%9a%e0%b7%8a%e0%b6%bb%e0%b7%92%e0%b6%9a%e0%b6%a7/	si
lk_pmd_press_releases	2025-09-01-en-fd4ee1	en-fd4ee1	2025-09-01	President declares open the Immigration and Emigration Department’s…	https://pmd.gov.lk/news/president-declares-open-the-immigration-and-emigration-departments-jaffna-regional-office/	en
lk_pmd_press_releases	2025-09-01-en-c1a595	en-c1a595	2025-09-01	Construction of the Jaffna International Cricket Stadium Launched…	https://pmd.gov.lk/news/construction-of-the-jaffna-international-cricket-stadium-launched-under-the-patronage-of-the-president/	en
lk_pmd_press_releases	2025-09-01-en-923779	en-923779	2025-09-01	Third Phase of Development of the Myliddy Fisheries…	https://pmd.gov.lk/news/third-phase-of-development-of-the-myliddy-fisheries-harbour-in-jaffna-commences-under-the-presidents-patronage/	en
lk_pmd_press_releases	2025-09-01-en-612c72	en-612c72	2025-09-01	President Undertakes Inspection Visit to Katchatheevu Island	https://pmd.gov.lk/news/president-undertakes-inspection-visit-to-katchatheevu-island/	en
lk_pmd_press_releases	2025-09-01-en-2680d5	en-2680d5	2025-09-01	E-Library Programme at Jaffna Library Launched Under the…	https://pmd.gov.lk/news/e-library-programme-at-jaffna-library-launched-under-the-patronage-of-the-president/	en
